Chave Filial;Data;Area;Cd Local Estoque;Filial;Item;Nome Diretoria;Nome Grupo;Nome Agrupado;Nome Classe;Nome Cluster;Nome Complexo;Nome Regional;Nome SubGrupo;Nome Utilização;Consumo Meta;Consumo Real;Excesso;Giro Meta;Giro Real;Giro sem Excesso;Saldo Meta;Saldo Real;Saldo sem Excesso;Saldo Qtd;Consumo Qtd
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;14061 - PAPEL CREPONADO ONDUL CASP;N/D;Gerenciaveis;Total Gerenciaveis;INCUBATORIO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INCUBACAO;EMBALAGENS;0;0;0;-;-;-;0;71,882726;71,882726;390;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;14871 - FITA DUPLA FACE 25X20 (3M);N/D;Gerenciaveis;Total Gerenciaveis;MATERIAIS DE EXPEDIENTE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE EXPEDIENTE;MATERIAIS ADMINISTRATIVOS;0;0;0;-;-;-;0;0,94;0,94;0,01;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;15051 - BANDEJA PAPELAO PARA 30 OVOS;N/D;Gerenciaveis;Total Gerenciaveis;INCUBATORIO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INCUBACAO;EMBALAGENS;0;13,15554653;0;-;65,44751746;65,44751746;0;28,69992871;28,69992871;50,4;31,4
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;22304 - ETIQ ADV BRANCA RUSSIA;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;1,88104023;1,88104023;36;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;22307 - ETIQ ADV BRANCA ME 85X50 MM;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;33,41715173;33,41715173;980;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;22414 - BOBINA LISA E PICOTADA LENC;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;4,957079821;4,957079821;7,7;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;22515 - EMB PLAST P CAIXA PAPELAO AZ;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;27,7635046;27,7635046;3,335;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;22517 - SACO SANF LAT MAT DIR PE BD;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;48,00697926;48,00697926;70,4;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;26643 - SACO MAT DIR POLIETILENO BAI;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;40,64741183;40,64741183;75,001;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;"58531 - TOUCA CAPILAR;DESCARTAVEL;TN";N/D;Gerenciaveis;Total Gerenciaveis;TOUCAS, GORROS E BONES;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;UNIFORMES & PERTENCES;AUXILIARES DA INDUSTRIA;0;0,0185;0;-;150;150;0;0,0925;0,0925;0,005;0,001
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;63116 - SACO MAT DIR POLIETILENO BAI;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;24,83144477;24,83144477;58,585;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;63157 - SACO MATERIAL DIRETO PE BD P;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;3,030069292;3,030069292;3,282;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;63171 - ETIQ N/AD C/IMP AMARELO MP;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;3,377135;3,377135;20;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;64674 - FILME PL PEBD/PEBDL;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;34,74847342;34,74847342;1,376748;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;67044 - FOLHA MAT DIR PE AD 450 600;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;0,145913961;0,145913961;1;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;67131 - ETIQUETA AD IDENTIFICACAO;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;0,20004875;0,20004875;15;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;67143 - SACO MAT DIR POLIETILENO BAI;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;18,39277265;18,39277265;55,086;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;67464 - SACO MATERIAL DIRETO PE BD P;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;80,85404441;80,85404441;86,782;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;67859 - FILME PL PE BD INCOL;N/D;Gerenciaveis;Total Gerenciaveis;FILME COEX/LAMINADOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;2,168735227;2,168735227;0,1206682;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;67867 - SACO MAT DIR PEBD MONOCAMADA;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;7,188985817;7,188985817;43,653;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;67942 - SACO MATERIAL DIRETO PE BD P;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;70,67190346;70,67190346;71,183;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;67947 - FILME PEBDL 490MM COXAS;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;11,87572515;11,87572515;0,60291;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;67948 - FILME PEBDL SOBRECOXA CG;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;14,9357193;14,9357193;0,746234;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;68238 - FILME PL PE BD INCOL;N/D;Gerenciaveis;Total Gerenciaveis;FILME COEX/LAMINADOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;3,467132213;3,467132213;0,166004;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;"68317 - POTE DESCARTAVEL;100ML;CX 10";N/D;Gerenciaveis;Total Gerenciaveis;EMBALAGENS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE REFEITORIO;MATERIAIS ADMINISTRATIVOS;0;0,084060909;0;-;151,1436513;151,1436513;0;0,423509091;0,423509091;0,01;0,002
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69050 - FILME PL PE BD 31454 INCOLOR;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;47,30005655;47,30005655;2,12233;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69064 - ETIQUETA ADES BOPP TR 43032;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;1,54076389;1,54076389;32;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69065 - ETIQUETA ADES BOPP TR 43033;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;1,38502919;1,38502919;30;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69066 - ETIQUETA ADES BOPP TR 43035;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;0,86412;0,86412;20;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69067 - ETIQUETA ADES BOPP TR 43037;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;3,394236;3,394236;80;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69068 - ETIQUETA ADES BOPP TR 43038;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;5,38379227;5,38379227;125;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69069 - ETIQUETA ADES BOPP TR 43039;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;1,90822365;1,90822365;40;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69070 - ETIQUETA ADES BOPP TR 43042;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;0,43206;0,43206;10;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69071 - ETIQUETA ADES BOPP TR 961965;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;1,66497296;1,66497296;38;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69073 - ETIQUETA ADES BOPP TR 961957;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;1,2505533;1,2505533;25;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69074 - FILME POF TRAMSP IMP RF BIG;N/D;Gerenciaveis;Total Gerenciaveis;FILMES POLIOLEFÍNICO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;45,01557235;45,01557235;177,978;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69220 - FILME PL PEBDL 962201 BIG TR;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;40,90366519;40,90366519;2,3665712;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69222 - FILME PL PEBDL 962295 BIG TR;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;5,83964374;5,83964374;0,32755;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69231 - ETIQ AD PEBD BOPP TR 961973;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;5,09846315;5,09846315;115;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69233 - ETIQUETA ADES BOPP TR 43041;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;1,03488386;1,03488386;20;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69240 - ETIQUETA ADES BOPP TR 961990;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;1,10792;1,10792;26;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69352 - FILME PL PEBD MONOCAMADA TRA;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;5,512681734;5,512681734;0,31442;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69356 - FILME PL PEBD MONOCAMADA TRA;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;7,197010234;7,197010234;0,38;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69357 - FILME PL PEBD MONOCAMADA TRA;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;4,929278555;4,929278555;0,266;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69381 - FILME PL PEBDL 962198 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;3,767720386;3,767720386;0,20762;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69383 - FILME PL PEBDL 962236 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;9,74009174;9,74009174;0,5643073;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69384 - FILME PL PEBDL 962244 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;13,21742499;13,21742499;0,7606267;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69386 - FILME PL PEBDL 962180 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;1,986559951;1,986559951;0,10309;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69387 - FILME PL PEBDL 962260 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;6,695248103;6,695248103;0,3913944;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69403 - FILME PL PEBDL 962287 TR BIG;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;4,119805594;4,119805594;0,225809;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69404 - FILME PL PEBDL 962279 TR BIG;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;6,991333495;6,991333495;0,396755;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69468 - SACO MAT DIR POLIETILENO BAI;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;4,643623987;4,643623987;8,173;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69572 - SACO MATERIAL DIRETO PE BD S;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;48,30235279;48,30235279;84,242;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69613 - FILME PL PEBDL 964328 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;6,42415936;6,42415936;0,327956;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69614 - FILME PL PEBDL 962120 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;14,68688925;14,68688925;0,896196;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69820 - FILME PL PEBDL  TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;16,61297477;16,61297477;0,882591;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69822 - FILME PL PEBDL TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;8,964409702;8,964409702;0,542818;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69823 - FILME PL PEBDL  TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;7,014077306;7,014077306;0,373715;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69826 - FILME PL PEBDL 962104 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;5,823980507;5,823980507;0,337807;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69827 - FILME PL PEBDL 962147 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;1,523963053;1,523963053;0,08;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69832 - FILME PL PEBDL 964336 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;2,225116482;2,225116482;0,113949;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;69967 - FILME PL PEBDL 962112 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;4,859475686;4,859475686;0,24049;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;70128 - SACO MATERIAL DIRETO PE BD S;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;31,05579119;31,05579119;53,428;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;70164 - SACO MATERIAL DIRETO PE BD S;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;16,25413141;16,25413141;28,729;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;70168 - SACO MATERIAL DIRETO PE BD S;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;13,09660408;13,09660408;21,472;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;70169 - SACO MATERIAL DIRETO PE BD S;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;27,11211892;27,11211892;48,864;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;70902 - FILME PL PEBDL 964271 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;10,42694132;10,42694132;0,636318;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;70903 - FILME PL PEBDL 964310 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;29,90288284;29,90288284;1,428026;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;70924 - FILME PL PEBD MONOCAMADA TRA;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;4,832822118;4,832822118;0,20892;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;70929 - FILME PL MONOCAMADA TRA;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;5,10421;5,10421;0,2687722;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;71181 - ETIQUETA AD TIPO IMPR FLEX B;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;0,59198;0,59198;27;0
30|704;Dez 2025;Administrativo;1;ROLANDIA - AB. AVES;71183 - ETIQUETA AD IDENTIFICACAO;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;0,05257;0,05257;3;0
