Chave Filial;Data;Area;Cd Local Estoque;Filial;Item;Nome Diretoria;Nome Grupo;Nome Agrupado;Nome Classe;Nome Cluster;Nome Complexo;Nome Regional;Nome SubGrupo;Nome Utilização;Consumo Meta;Consumo Real;Excesso;Giro Meta;Giro Real;Giro sem Excesso;Saldo Meta;Saldo Real;Saldo sem Excesso;Saldo Qtd;Consumo Qtd
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;14061 - PAPEL CREPONADO ONDUL CASP;N/D;Gerenciaveis;Total Gerenciaveis;INCUBATORIO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INCUBACAO;EMBALAGENS;0;41,61613365;0;-;32,52498829;32,52498829;0;45,11880865;45,11880865;225;245
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;15051 - BANDEJA PAPELAO PARA 30 OVOS;N/D;Gerenciaveis;Total Gerenciaveis;INCUBATORIO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INCUBACAO;EMBALAGENS;0;27,76932625;0;-;16,09195384;16,09195384;0;14,89542388;14,89542388;28;52,2
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;22304 - ETIQ ADV BRANCA RUSSIA;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;1,88104023;1,88104023;36;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;22307 - ETIQ ADV BRANCA ME 85X50 MM;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;20,73405297;20,73405297;572;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;22414 - BOBINA LISA E PICOTADA LENC;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;6,714165131;6,714165131;11,247;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;22515 - EMB PLAST P CAIXA PAPELAO AZ;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;2,663964466;2,663964466;0,32;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;22517 - SACO SANF LAT MAT DIR PE BD;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;39,37122679;39,37122679;53,04;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;26643 - SACO MAT DIR POLIETILENO BAI;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;32,94717229;32,94717229;62,626;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;"58531 - TOUCA CAPILAR;DESCARTAVEL;TN";N/D;Gerenciaveis;Total Gerenciaveis;TOUCAS, GORROS E BONES;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;UNIFORMES & PERTENCES;AUXILIARES DA INDUSTRIA;0;0;0;-;-;-;0;0,074;0,074;0,004;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;63116 - SACO MAT DIR POLIETILENO BAI;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;24,83144477;24,83144477;58,585;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;63157 - SACO MATERIAL DIRETO PE BD P;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;3,030069292;3,030069292;3,282;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;63171 - ETIQ N/AD C/IMP AMARELO MP;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;2,784716;2,784716;16;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;64674 - FILME PL PEBD/PEBDL;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;15,26981235;15,26981235;0,611179;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;65931 - SACO MATERIAL DIRETO PE BD P;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;0,50415879;0,50415879;0,6;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;67044 - FOLHA MAT DIR PE AD 450 600;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;0,145913961;0,145913961;1;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;67131 - ETIQUETA AD IDENTIFICACAO;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;0,20004875;0,20004875;15;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;67143 - SACO MAT DIR POLIETILENO BAI;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;18,39277265;18,39277265;55,086;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;67464 - SACO MATERIAL DIRETO PE BD P;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;13,29784564;13,29784564;12,055;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;67859 - FILME PL PE BD INCOL;N/D;Gerenciaveis;Total Gerenciaveis;FILME COEX/LAMINADOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;47,50249268;47,50249268;1,5791778;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;67867 - SACO MAT DIR PEBD MONOCAMADA;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;17,20159503;17,20159503;84,833;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;67929 - FILME PEBDL 963925 DRUMET CG;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;4,663611875;4,663611875;0,25814;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;67942 - SACO MATERIAL DIRETO PE BD P;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;15,94249596;15,94249596;16,472;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;67947 - FILME PEBDL 490MM COXAS;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;8,269653753;8,269653753;0,419836;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;67948 - FILME PEBDL SOBRECOXA CG;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;4,404015097;4,404015097;0,220038;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;68238 - FILME PL PE BD INCOL;N/D;Gerenciaveis;Total Gerenciaveis;FILME COEX/LAMINADOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;8,629490963;8,629490963;0,2904988;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;"68317 - POTE DESCARTAVEL;100ML;CX 10";N/D;Gerenciaveis;Total Gerenciaveis;EMBALAGENS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;MATERIAIS DE REFEITORIO;MATERIAIS ADMINISTRATIVOS;0;0,127212955;0;-;70,00000001;70,00000001;0;0,296830227;0,296830227;0,007;0,003
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69050 - FILME PL PE BD 31454 INCOLOR;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;46,82884298;46,82884298;1,804071;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69064 - ETIQUETA ADES BOPP TR 43032;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;1,716576229;1,716576229;40;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69065 - ETIQUETA ADES BOPP TR 43033;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;0,92633639;0,92633639;20;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69066 - ETIQUETA ADES BOPP TR 43035;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;0,4465867;0,4465867;10;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69067 - ETIQUETA ADES BOPP TR 43037;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;2,0254609;2,0254609;50;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69068 - ETIQUETA ADES BOPP TR 43038;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;4,05239557;4,05239557;100;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69069 - ETIQUETA ADES BOPP TR 43039;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;1,61694745;1,61694745;40;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69070 - ETIQUETA ADES BOPP TR 43042;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;0,69034;0,69034;15;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69071 - ETIQUETA ADES BOPP TR 961965;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;0,69669398;0,69669398;16;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69073 - ETIQUETA ADES BOPP TR 961957;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;0,32969764;0,32969764;8;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69074 - FILME POF TRAMSP IMP RF BIG;N/D;Gerenciaveis;Total Gerenciaveis;FILMES POLIOLEFÍNICO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;16,06565136;16,06565136;67,674;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69220 - FILME PL PEBDL 962201 BIG TR;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;1,609856422;1,609856422;0,0916987;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69222 - FILME PL PEBDL 962295 BIG TR;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;7,794092037;7,794092037;0,469514;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69231 - ETIQ AD PEBD BOPP TR 961973;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;0,88668945;0,88668945;20;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69233 - ETIQUETA ADES BOPP TR 43041;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;0,98210196;0,98210196;20;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69240 - ETIQUETA ADES BOPP TR 961990;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;1,61958314;1,61958314;34;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69381 - FILME PL PEBDL 962198 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;17,06751476;17,06751476;0,8725211;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69383 - FILME PL PEBDL 962236 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;46,43241781;46,43241781;2,8277362;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69384 - FILME PL PEBDL 962244 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;8,115136249;8,115136249;0,4949398;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69387 - FILME PL PEBDL 962260 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;4,471204598;4,471204598;0,270796;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69403 - FILME PL PEBDL 962287 TR BIG;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;12,49876514;12,49876514;0,657227;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69404 - FILME PL PEBDL 962279 TR BIG;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;3,070169931;3,070169931;0,170123;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69572 - SACO MATERIAL DIRETO PE BD S;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;30,67103648;30,67103648;53,492;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69577 - SACO PEBD 54969;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;2,745280134;2,745280134;6,467;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69613 - FILME PL PEBDL 964328 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;3,416054516;3,416054516;0,174391;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69614 - FILME PL PEBDL 962120 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;5,286556031;5,286556031;0,267588;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69820 - FILME PL PEBDL  TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;4,266203414;4,266203414;0,234682;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69822 - FILME PL PEBDL TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;5,93827468;5,93827468;0,297508;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69823 - FILME PL PEBDL  TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;0,21307959;0,21307959;0,011868;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69826 - FILME PL PEBDL 962104 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;6,297880444;6,297880444;0,320695;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69827 - FILME PL PEBDL 962147 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;26,83271989;26,83271989;0,903204;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69829 - FILME PL PEBDL 964140 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;0,00058904;0,00058904;0,000036;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69830 - FILME PL PEBDL 964425 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;4,920825131;4,920825131;0,274274;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69832 - FILME PL PEBDL 964336 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;1,208033104;1,208033104;0,061065;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;69967 - FILME PL PEBDL 962112 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;2,979679588;2,979679588;0,147461;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;70128 - SACO MATERIAL DIRETO PE BD S;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;11,14748755;11,14748755;19,178;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;70168 - SACO MATERIAL DIRETO PE BD S;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;11,41927263;11,41927263;18,722;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;70169 - SACO MATERIAL DIRETO PE BD S;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;12,15857236;12,15857236;21,914;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;70902 - FILME PL PEBDL 964271 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;11,28708057;11,28708057;0,689639;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;70903 - FILME PL PEBDL 964310 TRANSP;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;14,14546406;14,14546406;0,664585;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;70924 - FILME PL PEBD MONOCAMADA TRA;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;10,92459011;10,92459011;0,546281;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;70929 - FILME PL MONOCAMADA TRA;N/D;Gerenciaveis;Total Gerenciaveis;EMBAL FLEXÍVEL PE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;17,23582816;17,23582816;0,9579168;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;71181 - ETIQUETA AD TIPO IMPR FLEX B;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;0,59198;0,59198;27;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;71183 - ETIQUETA AD IDENTIFICACAO;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;0,27374;0,27374;10;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;71184 - ETIQUETA AD MW61 SEARA;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;0,0814385;0,0814385;3;0
30|704;Abr 2026;Administrativo;1;ROLANDIA - AB. AVES;71827 - ETIQUETA AD SEARA CHN C;N/D;Gerenciaveis;Total Gerenciaveis;ETIQUETA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;0;0;0;-;-;-;0;1,654487;1,654487;30;0
